timestamp,store_id,camera_id,profile,hour,day_of_week,month,is_weekend,is_holiday,is_promotion,visitor_inflow,personas_en_cola,avg_wait_time_seconds,queue_saturation_ratio,sector_carnes_occupancy,sector_lacteos_occupancy,security_alerts_count,is_real_data
2025-06-24T09:50:25.293458,1,camara_carnes,carnes,9,1,6,0,0,0,4,0,0.0,0.0,1,0,0,0
2025-06-24T09:50:25.293458,1,camara_lacteos,lacteos,9,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-24T10:50:25.293458,1,camara_entrada,entrada,10,1,6,0,0,0,7,0,0.0,0.0,0,0,0,0
2025-06-24T10:50:25.293458,1,camara_local,cajas,10,1,6,0,0,0,3,0,0.0,0.0,0,0,0,0
2025-06-24T10:50:25.293458,1,camara_carnes,carnes,10,1,6,0,0,0,2,0,0.0,0.0,1,0,0,0
2025-06-24T10:50:25.293458,1,camara_lacteos,lacteos,10,1,6,0,0,0,1,0,0.0,0.0,0,1,0,0
2025-06-24T11:50:25.293458,1,camara_entrada,entrada,11,1,6,0,0,0,9,0,0.0,0.0,0,0,0,0
2025-06-24T11:50:25.293458,1,camara_local,cajas,11,1,6,0,0,0,7,1,14.8,0.123,0,0,0,0
2025-06-24T11:50:25.293458,1,camara_carnes,carnes,11,1,6,0,0,0,5,0,0.0,0.0,2,0,0,0
2025-06-24T11:50:25.293458,1,camara_lacteos,lacteos,11,1,6,0,0,0,6,0,0.0,0.0,0,1,0,0
2025-06-24T12:50:25.293458,1,camara_entrada,entrada,12,1,6,0,0,0,28,0,0.0,0.0,0,0,0,0
2025-06-24T12:50:25.293458,1,camara_local,cajas,12,1,6,0,0,0,16,2,45.2,0.377,0,0,0,0
2025-06-24T12:50:25.293458,1,camara_carnes,carnes,12,1,6,0,0,0,11,0,0.0,0.0,4,0,0,0
2025-06-24T12:50:25.293458,1,camara_lacteos,lacteos,12,1,6,0,0,0,9,0,0.0,0.0,0,2,0,0
2025-06-24T13:50:25.293458,1,camara_entrada,entrada,13,1,6,0,0,0,33,0,0.0,0.0,0,0,0,0
2025-06-24T13:50:25.293458,1,camara_local,cajas,13,1,6,0,0,0,17,2,38.2,0.318,0,0,0,0
2025-06-24T13:50:25.293458,1,camara_carnes,carnes,13,1,6,0,0,0,10,0,0.0,0.0,3,0,0,0
2025-06-24T13:50:25.293458,1,camara_lacteos,lacteos,13,1,6,0,0,0,14,0,0.0,0.0,0,2,0,0
2025-06-24T14:50:25.293458,1,camara_entrada,entrada,14,1,6,0,0,0,24,0,0.0,0.0,0,0,0,0
2025-06-24T14:50:25.293458,1,camara_local,cajas,14,1,6,0,0,0,13,2,41.9,0.349,0,0,0,0
2025-06-24T14:50:25.293458,1,camara_carnes,carnes,14,1,6,0,0,0,10,0,0.0,0.0,2,0,0,0
2025-06-24T14:50:25.293458,1,camara_lacteos,lacteos,14,1,6,0,0,0,9,0,0.0,0.0,0,2,0,0
2025-06-24T15:50:25.293458,1,camara_entrada,entrada,15,1,6,0,0,0,15,0,0.0,0.0,0,0,0,0
2025-06-24T15:50:25.293458,1,camara_local,cajas,15,1,6,0,0,0,10,2,36.2,0.302,0,0,0,0
2025-06-24T15:50:25.293458,1,camara_carnes,carnes,15,1,6,0,0,0,6,0,0.0,0.0,1,0,0,0
2025-06-24T15:50:25.293458,1,camara_lacteos,lacteos,15,1,6,0,0,0,6,0,0.0,0.0,0,2,0,0
2025-06-24T16:50:25.293458,1,camara_entrada,entrada,16,1,6,0,0,0,14,0,0.0,0.0,0,0,1,0
2025-06-24T16:50:25.293458,1,camara_local,cajas,16,1,6,0,0,0,6,1,11.6,0.097,0,0,0,0
2025-06-24T16:50:25.293458,1,camara_carnes,carnes,16,1,6,0,0,0,3,0,0.0,0.0,1,0,0,0
2025-06-24T16:50:25.293458,1,camara_lacteos,lacteos,16,1,6,0,0,0,4,0,0.0,0.0,0,0,0,0
2025-06-24T17:50:25.293458,1,camara_entrada,entrada,17,1,6,0,0,0,25,0,0.0,0.0,0,0,0,0
2025-06-24T17:50:25.293458,1,camara_local,cajas,17,1,6,0,0,0,14,2,40.3,0.336,0,0,0,0
2025-06-24T17:50:25.293458,1,camara_carnes,carnes,17,1,6,0,0,0,7,0,0.0,0.0,1,0,0,0
2025-06-24T17:50:25.293458,1,camara_lacteos,lacteos,17,1,6,0,0,0,11,0,0.0,0.0,0,3,0,0
2025-06-24T18:50:25.293458,1,camara_entrada,entrada,18,1,6,0,0,0,38,0,0.0,0.0,0,0,0,0
2025-06-24T18:50:25.293458,1,camara_local,cajas,18,1,6,0,0,0,24,4,102.4,0.853,0,0,0,0
2025-06-24T18:50:25.293458,1,camara_carnes,carnes,18,1,6,0,0,0,12,0,0.0,0.0,2,0,0,0
2025-06-24T18:50:25.293458,1,camara_lacteos,lacteos,18,1,6,0,0,0,14,0,0.0,0.0,0,4,0,0
2025-06-24T19:50:25.293458,1,camara_entrada,entrada,19,1,6,0,0,0,43,0,0.0,0.0,0,0,0,0
2025-06-24T19:50:25.293458,1,camara_local,cajas,19,1,6,0,0,0,22,4,100.5,0.838,0,0,0,0
2025-06-24T19:50:25.293458,1,camara_carnes,carnes,19,1,6,0,0,0,18,0,0.0,0.0,3,0,0,0
2025-06-24T19:50:25.293458,1,camara_lacteos,lacteos,19,1,6,0,0,0,18,0,0.0,0.0,0,4,0,0
2025-06-24T20:50:25.293458,1,camara_entrada,entrada,20,1,6,0,0,0,38,0,0.0,0.0,0,0,0,0
2025-06-24T20:50:25.293458,1,camara_local,cajas,20,1,6,0,0,0,19,3,72.8,0.607,0,0,0,0
2025-06-24T20:50:25.293458,1,camara_carnes,carnes,20,1,6,0,0,0,12,0,0.0,0.0,1,0,0,0
2025-06-24T20:50:25.293458,1,camara_lacteos,lacteos,20,1,6,0,0,0,15,0,0.0,0.0,0,4,0,0
2025-06-24T21:50:25.293458,1,camara_entrada,entrada,21,1,6,0,0,0,24,0,0.0,0.0,0,0,0,0
2025-06-24T21:50:25.293458,1,camara_local,cajas,21,1,6,0,0,0,20,4,106.5,0.887,0,0,0,0
2025-06-24T21:50:25.293458,1,camara_carnes,carnes,21,1,6,0,0,0,8,0,0.0,0.0,1,0,0,0
2025-06-24T21:50:25.293458,1,camara_lacteos,lacteos,21,1,6,0,0,0,9,0,0.0,0.0,0,2,0,0
2025-06-24T22:50:25.293458,1,camara_entrada,entrada,22,1,6,0,0,0,5,0,0.0,0.0,0,0,0,0
2025-06-24T22:50:25.293458,1,camara_local,cajas,22,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-24T22:50:25.293458,1,camara_carnes,carnes,22,1,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-24T22:50:25.293458,1,camara_lacteos,lacteos,22,1,6,0,0,0,2,0,0.0,0.0,0,1,0,0
2025-06-24T23:50:25.293458,1,camara_entrada,entrada,23,1,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-24T23:50:25.293458,1,camara_local,cajas,23,1,6,0,0,0,5,1,22.0,0.183,0,0,0,0
2025-06-24T23:50:25.293458,1,camara_carnes,carnes,23,1,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-24T23:50:25.293458,1,camara_lacteos,lacteos,23,1,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-25T00:50:25.293458,1,camara_entrada,entrada,0,2,6,0,0,0,0,0,0.0,0.0,0,0,1,0
2025-06-25T00:50:25.293458,1,camara_local,cajas,0,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T00:50:25.293458,1,camara_carnes,carnes,0,2,6,0,0,0,4,0,0.0,0.0,1,0,0,0
2025-06-25T00:50:25.293458,1,camara_lacteos,lacteos,0,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T01:50:25.293458,1,camara_entrada,entrada,1,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T01:50:25.293458,1,camara_local,cajas,1,2,6,0,0,0,2,0,6.6,0.055,0,0,0,0
2025-06-25T01:50:25.293458,1,camara_carnes,carnes,1,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T01:50:25.293458,1,camara_lacteos,lacteos,1,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T02:50:25.293458,1,camara_entrada,entrada,2,2,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-25T02:50:25.293458,1,camara_local,cajas,2,2,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-25T02:50:25.293458,1,camara_carnes,carnes,2,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T02:50:25.293458,1,camara_lacteos,lacteos,2,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T03:50:25.293458,1,camara_entrada,entrada,3,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T03:50:25.293458,1,camara_local,cajas,3,2,6,0,0,0,1,0,9.4,0.078,0,0,0,0
2025-06-25T03:50:25.293458,1,camara_carnes,carnes,3,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T03:50:25.293458,1,camara_lacteos,lacteos,3,2,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-25T04:50:25.293458,1,camara_entrada,entrada,4,2,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-25T04:50:25.293458,1,camara_local,cajas,4,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T04:50:25.293458,1,camara_carnes,carnes,4,2,6,0,0,0,3,0,0.0,0.0,2,0,0,0
2025-06-25T04:50:25.293458,1,camara_lacteos,lacteos,4,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T05:50:25.293458,1,camara_entrada,entrada,5,2,6,0,0,0,1,0,0.0,0.0,0,0,1,0
2025-06-25T05:50:25.293458,1,camara_local,cajas,5,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T05:50:25.293458,1,camara_carnes,carnes,5,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T05:50:25.293458,1,camara_lacteos,lacteos,5,2,6,0,0,0,2,0,0.0,0.0,0,1,0,0
2025-06-25T06:50:25.293458,1,camara_entrada,entrada,6,2,6,0,0,0,3,0,0.0,0.0,0,0,0,0
2025-06-25T06:50:25.293458,1,camara_local,cajas,6,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T06:50:25.293458,1,camara_carnes,carnes,6,2,6,0,0,0,2,0,0.0,0.0,1,0,0,0
2025-06-25T06:50:25.293458,1,camara_lacteos,lacteos,6,2,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-25T07:50:25.293458,1,camara_entrada,entrada,7,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T07:50:25.293458,1,camara_local,cajas,7,2,6,0,0,0,3,0,0.0,0.0,0,0,0,0
2025-06-25T07:50:25.293458,1,camara_carnes,carnes,7,2,6,0,0,0,1,0,0.0,0.0,1,0,0,0
2025-06-25T07:50:25.293458,1,camara_lacteos,lacteos,7,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T08:50:25.293458,1,camara_entrada,entrada,8,2,6,0,0,0,6,0,0.0,0.0,0,0,0,0
2025-06-25T08:50:25.293458,1,camara_local,cajas,8,2,6,0,0,0,3,1,20.8,0.173,0,0,0,0
2025-06-25T08:50:25.293458,1,camara_carnes,carnes,8,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T08:50:25.293458,1,camara_lacteos,lacteos,8,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T09:50:25.293458,1,camara_entrada,entrada,9,2,6,0,0,0,7,0,0.0,0.0,0,0,0,0
2025-06-25T09:50:25.293458,1,camara_local,cajas,9,2,6,0,0,0,4,0,0.0,0.0,0,0,0,0
2025-06-25T09:50:25.293458,1,camara_carnes,carnes,9,2,6,0,0,0,4,0,0.0,0.0,1,0,0,0
2025-06-25T09:50:25.293458,1,camara_lacteos,lacteos,9,2,6,0,0,0,3,0,0.0,0.0,0,1,0,0
2025-06-25T10:50:25.293458,1,camara_entrada,entrada,10,2,6,0,0,0,8,0,0.0,0.0,0,0,0,0
2025-06-25T10:50:25.293458,1,camara_local,cajas,10,2,6,0,0,0,3,1,20.0,0.167,0,0,0,0
2025-06-25T10:50:25.293458,1,camara_carnes,carnes,10,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T10:50:25.293458,1,camara_lacteos,lacteos,10,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T11:50:25.293458,1,camara_entrada,entrada,11,2,6,0,0,0,12,0,0.0,0.0,0,0,0,0
2025-06-25T11:50:25.293458,1,camara_local,cajas,11,2,6,0,0,0,7,0,6.3,0.052,0,0,0,0
2025-06-25T11:50:25.293458,1,camara_carnes,carnes,11,2,6,0,0,0,5,0,0.0,0.0,1,0,0,0
2025-06-25T11:50:25.293458,1,camara_lacteos,lacteos,11,2,6,0,0,0,4,0,0.0,0.0,0,0,0,0
2025-06-25T12:50:25.293458,1,camara_entrada,entrada,12,2,6,0,0,0,26,0,0.0,0.0,0,0,0,0
2025-06-25T12:50:25.293458,1,camara_local,cajas,12,2,6,0,0,0,12,2,40.0,0.333,0,0,0,0
2025-06-25T12:50:25.293458,1,camara_carnes,carnes,12,2,6,0,0,0,11,0,0.0,0.0,3,0,0,0
2025-06-25T12:50:25.293458,1,camara_lacteos,lacteos,12,2,6,0,0,0,10,0,0.0,0.0,0,2,0,0
2025-06-25T13:50:25.293458,1,camara_entrada,entrada,13,2,6,0,0,0,33,0,0.0,0.0,0,0,0,0
2025-06-25T13:50:25.293458,1,camara_local,cajas,13,2,6,0,0,0,16,3,70.1,0.584,0,0,0,0
2025-06-25T13:50:25.293458,1,camara_carnes,carnes,13,2,6,0,0,0,17,0,0.0,0.0,4,0,0,0
2025-06-25T13:50:25.293458,1,camara_lacteos,lacteos,13,2,6,0,0,0,12,0,0.0,0.0,0,2,0,0
2025-06-25T14:50:25.293458,1,camara_entrada,entrada,14,2,6,0,0,0,24,0,0.0,0.0,0,0,0,0
2025-06-25T14:50:25.293458,1,camara_local,cajas,14,2,6,0,0,0,13,2,32.4,0.27,0,0,0,0
2025-06-25T14:50:25.293458,1,camara_carnes,carnes,14,2,6,0,0,0,11,0,0.0,0.0,2,0,0,0
2025-06-25T14:50:25.293458,1,camara_lacteos,lacteos,14,2,6,0,0,0,11,0,0.0,0.0,0,3,0,0
2025-06-25T15:50:25.293458,1,camara_entrada,entrada,15,2,6,0,0,0,12,0,0.0,0.0,0,0,0,0
2025-06-25T15:50:25.293458,1,camara_local,cajas,15,2,6,0,0,0,12,2,38.5,0.321,0,0,0,0
2025-06-25T15:50:25.293458,1,camara_carnes,carnes,15,2,6,0,0,0,2,0,0.0,0.0,1,0,0,0
2025-06-25T15:50:25.293458,1,camara_lacteos,lacteos,15,2,6,0,0,0,6,0,0.0,0.0,0,2,0,0
2025-06-25T16:50:25.293458,1,camara_entrada,entrada,16,2,6,0,0,0,10,0,0.0,0.0,0,0,0,0
2025-06-25T16:50:25.293458,1,camara_local,cajas,16,2,6,0,0,0,6,1,17.7,0.147,0,0,0,0
2025-06-25T16:50:25.293458,1,camara_carnes,carnes,16,2,6,0,0,0,5,0,0.0,0.0,1,0,0,0
2025-06-25T16:50:25.293458,1,camara_lacteos,lacteos,16,2,6,0,0,0,5,0,0.0,0.0,0,1,0,0
2025-06-25T17:50:25.293458,1,camara_entrada,entrada,17,2,6,0,0,0,23,0,0.0,0.0,0,0,0,0
2025-06-25T17:50:25.293458,1,camara_local,cajas,17,2,6,0,0,0,14,2,45.8,0.382,0,0,0,0
2025-06-25T17:50:25.293458,1,camara_carnes,carnes,17,2,6,0,0,0,10,0,0.0,0.0,1,0,0,0
2025-06-25T17:50:25.293458,1,camara_lacteos,lacteos,17,2,6,0,0,0,9,0,0.0,0.0,0,3,0,0
2025-06-25T18:50:25.293458,1,camara_entrada,entrada,18,2,6,0,0,0,42,0,0.0,0.0,0,0,0,0
2025-06-25T18:50:25.293458,1,camara_local,cajas,18,2,6,0,0,0,24,4,101.5,0.846,0,0,0,0
2025-06-25T18:50:25.293458,1,camara_carnes,carnes,18,2,6,0,0,0,16,0,0.0,0.0,3,0,0,0
2025-06-25T18:50:25.293458,1,camara_lacteos,lacteos,18,2,6,0,0,0,14,0,0.0,0.0,0,3,0,0
2025-06-25T19:50:25.293458,1,camara_entrada,entrada,19,2,6,0,0,0,47,0,0.0,0.0,0,0,0,0
2025-06-25T19:50:25.293458,1,camara_local,cajas,19,2,6,0,0,0,21,4,102.0,0.85,0,0,0,0
2025-06-25T19:50:25.293458,1,camara_carnes,carnes,19,2,6,0,0,0,21,0,0.0,0.0,3,0,0,0
2025-06-25T19:50:25.293458,1,camara_lacteos,lacteos,19,2,6,0,0,0,19,0,0.0,0.0,0,5,0,0
2025-06-25T20:50:25.293458,1,camara_entrada,entrada,20,2,6,0,0,0,34,0,0.0,0.0,0,0,0,0
2025-06-25T20:50:25.293458,1,camara_local,cajas,20,2,6,0,0,0,21,4,104.2,0.868,0,0,0,0
2025-06-25T20:50:25.293458,1,camara_carnes,carnes,20,2,6,0,0,0,12,0,0.0,0.0,2,0,0,0
2025-06-25T20:50:25.293458,1,camara_lacteos,lacteos,20,2,6,0,0,0,12,0,0.0,0.0,0,3,0,0
2025-06-25T21:50:25.293458,1,camara_entrada,entrada,21,2,6,0,0,0,23,0,0.0,0.0,0,0,0,0
2025-06-25T21:50:25.293458,1,camara_local,cajas,21,2,6,0,0,0,15,2,37.8,0.315,0,0,0,0
2025-06-25T21:50:25.293458,1,camara_carnes,carnes,21,2,6,0,0,0,8,0,0.0,0.0,1,0,0,0
2025-06-25T21:50:25.293458,1,camara_lacteos,lacteos,21,2,6,0,0,0,6,0,0.0,0.0,0,1,0,0
2025-06-25T22:50:25.293458,1,camara_entrada,entrada,22,2,6,0,0,0,4,0,0.0,0.0,0,0,0,0
2025-06-25T22:50:25.293458,1,camara_local,cajas,22,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T22:50:25.293458,1,camara_carnes,carnes,22,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T22:50:25.293458,1,camara_lacteos,lacteos,22,2,6,0,0,0,1,0,0.0,0.0,0,1,0,0
2025-06-25T23:50:25.293458,1,camara_entrada,entrada,23,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T23:50:25.293458,1,camara_local,cajas,23,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T23:50:25.293458,1,camara_carnes,carnes,23,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-25T23:50:25.293458,1,camara_lacteos,lacteos,23,2,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T00:50:25.293458,1,camara_entrada,entrada,0,3,6,0,0,0,0,0,0.0,0.0,0,0,1,0
2025-06-26T00:50:25.293458,1,camara_local,cajas,0,3,6,0,0,0,2,0,0.1,0.001,0,0,0,0
2025-06-26T00:50:25.293458,1,camara_carnes,carnes,0,3,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-26T00:50:25.293458,1,camara_lacteos,lacteos,0,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T01:50:25.293458,1,camara_entrada,entrada,1,3,6,0,0,0,0,0,0.0,0.0,0,0,1,0
2025-06-26T01:50:25.293458,1,camara_local,cajas,1,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T01:50:25.293458,1,camara_carnes,carnes,1,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T01:50:25.293458,1,camara_lacteos,lacteos,1,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T02:50:25.293458,1,camara_entrada,entrada,2,3,6,0,0,0,4,0,0.0,0.0,0,0,0,0
2025-06-26T02:50:25.293458,1,camara_local,cajas,2,3,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-26T02:50:25.293458,1,camara_carnes,carnes,2,3,6,0,0,0,3,0,0.0,0.0,1,0,0,0
2025-06-26T02:50:25.293458,1,camara_lacteos,lacteos,2,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T03:50:25.293458,1,camara_entrada,entrada,3,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T03:50:25.293458,1,camara_local,cajas,3,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T03:50:25.293458,1,camara_carnes,carnes,3,3,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-26T03:50:25.293458,1,camara_lacteos,lacteos,3,3,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-26T04:50:25.293458,1,camara_entrada,entrada,4,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T04:50:25.293458,1,camara_local,cajas,4,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T04:50:25.293458,1,camara_carnes,carnes,4,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T04:50:25.293458,1,camara_lacteos,lacteos,4,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T05:50:25.293458,1,camara_entrada,entrada,5,3,6,0,0,0,2,0,0.0,0.0,0,0,0,0
2025-06-26T05:50:25.293458,1,camara_local,cajas,5,3,6,0,0,0,1,0,0.9,0.008,0,0,0,0
2025-06-26T05:50:25.293458,1,camara_carnes,carnes,5,3,6,0,0,0,1,0,0.0,0.0,1,0,0,0
2025-06-26T05:50:25.293458,1,camara_lacteos,lacteos,5,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T06:50:25.293458,1,camara_entrada,entrada,6,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T06:50:25.293458,1,camara_local,cajas,6,3,6,0,0,0,1,0,0.0,0.0,0,0,0,0
2025-06-26T06:50:25.293458,1,camara_carnes,carnes,6,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T06:50:25.293458,1,camara_lacteos,lacteos,6,3,6,0,0,0,0,0,0.0,0.0,0,0,0,0
2025-06-26T07:50:25.293458,1,camara_entrada,entrada,7,3,6,0,0,0,2,0,0.0,0.0,0,0,0,0
